engine,titled,moveNumber,rank,loss,advantage,ambiguous,timeConsistent,bot,blur
1,0,46,2,0,100,1,0,0,0
1,0,1,1,4,5,1,0,0,0
1,0,2,1,0,12,0,1,0,0
1,0,3,2,1,10,1,1,0,0
1,0,4,1,0,9,1,1,0,0
1,0,5,2,0,12,1,1,0,0
1,0,6,1,0,11,1,1,0,0
1,0,7,2,5,4,1,0,0,0
1,0,8,3,2,7,1,1,0,0
1,0,11,3,3,-8,1,0,0,0
1,0,12,2,1,-7,1,0,0,0
1,0,14,2,17,-33,0,1,0,0
1,0,15,1,0,-34,0,0,0,0
1,0,16,1,3,-37,1,1,0,0
1,0,17,4,7,-42,1,0,0,0
1,0,18,2,5,-44,1,1,0,0
1,0,19,3,20,-66,0,1,0,0
1,0,20,1,1,-67,0,1,0,0
1,0,21,3,5,-60,1,1,0,0
1,0,22,1,7,-59,1,1,0,0
1,0,27,4,11,-61,1,1,0,0
1,0,28,1,4,-58,0,1,0,0
1,0,29,2,31,-16,0,1,0,0
1,0,30,2,122,-39,0,1,0,0
1,0,31,1,0,0,0,1,0,0
1,0,32,1,0,51,0,1,0,0
1,0,33,2,15,30,0,1,0,0
1,0,35,2,8,34,0,1,0,0
1,0,36,1,0,31,0,1,0,0
1,0,37,1,17,18,0,1,0,0
1,0,38,1,0,27,1,1,0,0
1,0,39,3,32,36,0,1,0,0
1,0,40,2,25,50,0,1,0,0
1,0,41,1,0,57,0,0,0,0
1,0,43,1,2,50,1,1,0,0
1,0,45,3,6,0,0,0,0,0
1,0,46,3,0,0,1,1,0,0
1,0,47,1,0,75,0,0,0,0
1,0,52,1,0,-59,1,0,0,0
1,0,53,1,0,-60,0,1,0,0
1,0,54,1,0,-39,0,1,0,0
1,0,55,2,3,-45,1,1,0,0
1,0,56,1,2,-45,0,1,0,0
1,0,57,5,4,-50,1,1,0,0
1,0,58,3,46,-99,1,1,0,0
1,0,59,1,0,-99,1,1,0,0
1,0,60,1,0,-99,1,0,0,0
1,0,62,4,0,-100,1,1,0,0
1,0,63,1,0,-100,1,1,0,0
1,0,64,5,0,-100,1,1,0,0
1,0,65,2,0,-100,1,1,0,0
1,0,66,1,0,-100,1,0,0,0
1,0,67,1,0,-100,1,0,0,0
1,0,68,5,0,-100,1,0,0,0
1,0,69,2,0,-100,1,0,0,0
1,0,72,2,0,-100,1,1,0,0
1,0,73,1,0,-100,1,1,0,0
1,0,74,1,0,-100,1,1,0,0
1,0,75,2,0,-100,1,0,0,0
1,0,76,2,0,-100,1,1,0,0
1,0,77,2,0,-100,1,1,0,0
1,0,78,1,0,-100,0,1,0,0
1,0,1,3,0,-2,1,0,0,0
1,0,2,2,0,-1,1,0,0,0
1,0,3,1,0,-1,1,0,0,0
1,0,4,3,3,-2,1,0,0,0
1,0,7,1,3,-11,1,0,0,0
1,0,8,3,11,-10,0,0,0,0
1,0,9,2,1,-9,1,0,0,0
1,0,10,1,0,0,0,1,0,0
1,0,13,4,6,-8,1,1,0,0
1,0,14,1,3,0,0,0,0,0
1,0,15,1,3,1,0,0,0,0
1,0,16,1,3,12,1,1,0,0
1,0,17,4,0,23,1,0,0,0
1,0,19,3,9,9,1,0,0,0
1,0,21,1,1,3,0,0,0,0
1,0,22,1,1,5,0,1,0,0
1,0,25,1,9,-13,0,0,0,0
1,0,26,3,0,-13,1,1,0,0
1,0,1,3,3,-8,1,0,0,0
1,0,2,1,0,-5,1,1,0,0
1,0,3,1,0,-4,1,1,0,0
1,0,4,1,2,2,0,1,0,0
1,0,5,1,1,1,1,1,0,0
1,0,6,2,3,0,1,1,0,0
1,0,7,2,0,0,1,1,0,0
1,0,8,3,5,0,1,1,0,0
1,0,9,2,5,-2,1,1,0,0
1,0,10,1,0,-3,1,1,0,0
1,0,11,1,0,-2,0,1,0,0
1,0,12,1,0,-3,1,1,0,0
1,0,13,2,1,-3,1,1,0,0
1,0,14,1,2,-1,0,1,0,0
1,0,15,1,0,-1,0,1,0,0
1,0,16,2,1,-1,1,1,0,0
1,0,17,2,0,0,1,1,0,0
1,0,18,1,3,1,1,1,0,0
1,0,19,2,0,0,1,0,0,0
1,0,20,1,6,0,0,1,0,0
1,0,21,1,0,0,1,1,0,0
1,0,22,1,0,21,0,1,0,0
1,0,23,2,0,22,1,1,0,0
1,0,24,1,5,21,0,1,0,0
1,0,25,1,0,36,1,1,0,0
1,0,26,1,2,38,0,1,0,0
1,0,27,1,0,42,0,1,0,0
1,0,28,1,0,50,0,1,0,0
1,0,29,1,1,54,0,1,0,0
1,0,30,2,0,55,1,1,0,0
1,0,31,2,0,57,1,1,0,0
1,0,32,1,0,59,0,1,0,0
1,0,33,1,0,71,0,1,0,0
1,0,34,1,0,77,1,1,0,0
1,0,35,1,0,82,0,1,0,0
1,0,36,1,0,84,0,1,0,0
1,0,37,1,0,86,1,1,0,0
1,0,38,1,0,90,1,1,0,0
1,0,39,2,0,92,1,1,0,0
1,0,40,2,1,96,1,1,0,0
1,0,41,1,0,100,1,1,0,0
1,0,42,1,0,100,1,1,0,0
1,0,43,1,0,100,1,1,0,0
1,0,44,1,0,100,1,1,0,0
1,0,45,1,0,100,0,0,0,0
1,0,46,1,0,100,1,1,0,0
1,0,47,1,0,100,1,1,0,0
1,0,48,1,0,100,1,1,0,0
1,0,49,1,0,100,1,1,0,0
1,0,50,1,200,-100,1,1,0,0
1,0,1,1,4,-9,1,0,0,0
1,0,2,2,0,-3,1,0,0,0
1,0,3,1,0,-5,1,0,0,0
1,0,4,1,1,-4,1,1,0,0
1,0,5,1,0,-4,1,1,0,0
1,0,6,2,1,-6,1,1,0,0
1,0,7,3,2,-8,1,0,0,0
1,0,8,1,0,-5,1,1,0,0
1,0,9,1,0,-5,1,0,0,0
1,0,10,1,0,-4,1,1,0,0
1,0,11,1,4,-7,1,1,0,0
1,0,12,1,0,-3,1,0,0,0
1,0,13,1,2,0,1,1,0,0
1,0,14,1,0,-2,0,1,0,0
1,0,15,3,3,2,1,1,0,0
1,0,16,2,0,23,1,0,0,0
1,0,17,1,0,25,0,0,0,0
1,0,18,1,0,25,0,0,0,0
1,0,19,1,0,30,0,1,0,0
1,0,20,1,0,30,0,1,0,0
1,0,21,1,1,28,0,0,0,0
1,0,22,1,0,29,0,0,0,0
1,0,23,1,0,33,0,1,0,0
1,0,24,1,0,39,0,0,0,0
1,0,25,1,3,36,0,1,0,0
1,0,26,1,0,41,1,1,0,0
1,0,27,1,0,42,1,0,0,0
1,0,28,1,1,42,0,0,0,0
1,0,29,1,0,48,0,0,0,0
1,0,30,2,2,53,1,1,0,0
1,0,31,2,0,57,1,1,0,0
1,0,32,1,0,74,0,1,0,0
1,0,33,1,0,77,0,0,0,0
1,0,34,2,11,65,0,1,0,0
1,0,35,1,0,67,0,0,0,0
1,0,36,1,0,68,0,1,0,0
1,0,37,1,0,69,1,0,0,0
1,0,38,2,0,70,1,0,0,0
1,0,39,3,0,74,1,0,0,0
1,0,40,2,0,76,1,1,0,0
1,0,41,2,0,81,1,1,0,0
1,0,42,1,0,82,0,1,0,0
1,0,43,1,0,84,1,1,0,0
1,0,44,1,0,87,0,0,0,0
1,0,46,1,0,99,1,0,0,0
1,0,47,1,0,99,1,0,0,0
1,0,48,3,0,99,1,0,0,0
1,0,49,1,0,99,1,1,0,0
1,0,50,1,0,100,1,0,0,0
1,0,1,2,1,-6,1,0,0,0
1,0,2,2,0,-4,1,1,0,0
1,0,3,1,0,-5,1,1,0,0
1,0,4,1,0,-3,0,1,0,0
1,0,5,1,2,-5,0,1,0,0
1,0,6,1,0,-6,1,0,0,0
1,0,7,1,0,-6,0,1,0,0
1,0,8,1,1,-2,1,1,0,0
1,0,9,1,0,-5,0,1,0,0
1,0,10,1,1,-4,0,1,0,0
1,0,11,2,6,-4,0,0,0,0
1,0,12,3,0,0,1,1,0,0
1,0,13,1,2,-1,1,1,0,0
1,0,14,1,0,-1,1,0,0,0
1,0,15,1,0,-1,0,1,0,0
1,0,16,1,0,1,1,1,0,0
1,0,17,1,0,10,1,0,0,0
1,0,18,1,0,16,0,1,0,0
1,0,19,1,1,17,0,1,0,0
1,0,20,1,0,25,0,0,0,0
1,0,21,1,0,27,0,0,0,0
1,0,22,1,0,26,0,1,0,0
1,0,23,1,0,54,0,1,0,0
1,0,24,2,0,67,1,1,0,0
1,0,25,1,0,68,1,1,0,0
1,0,26,1,0,70,1,0,0,0
1,0,27,1,0,74,1,1,0,0
1,0,28,1,0,77,0,0,0,0
1,0,29,1,0,80,1,1,0,0
1,0,30,1,0,81,1,1,0,0
1,0,31,1,0,86,1,1,0,0
1,0,32,1,0,88,1,0,0,0
1,0,33,1,0,88,1,1,0,0
1,0,34,1,0,88,1,1,0,0
1,0,35,2,0,89,1,1,0,0
1,0,36,1,0,89,1,1,0,0
1,0,37,2,0,89,1,1,0,0
1,0,38,1,0,89,1,1,0,0
1,0,39,1,0,91,1,1,0,0
1,0,40,1,0,98,0,1,0,0
1,0,41,2,0,99,1,1,0,0
1,0,42,1,0,99,1,1,0,0
1,0,43,1,0,99,1,1,0,0
1,0,44,1,0,99,1,1,0,0
1,0,45,1,0,99,1,1,0,0
1,0,46,1,0,100,1,1,0,0
1,0,47,2,0,100,1,0,0,0
1,0,48,1,0,100,1,1,0,0
1,0,49,1,0,100,1,0,0,0
1,0,50,1,0,100,1,1,0,0
1,0,51,1,0,100,1,1,0,0
1,0,52,1,0,100,1,1,0,0
1,0,53,1,0,100,1,0,0,0
1,0,54,1,200,-100,1,1,0,0
1,0,1,4,0,5,1,0,0,97
1,0,2,2,1,2,1,1,0,97
1,0,3,1,3,8,1,1,0,97
1,0,4,1,0,7,1,1,0,97
1,0,5,1,0,7,1,1,0,97
1,0,6,1,2,6,0,1,0,97
1,0,7,1,0,5,0,1,0,97
1,0,8,1,1,3,1,1,0,97
1,0,9,2,4,0,1,1,0,97
1,0,10,1,1,0,0,0,0,97
1,0,11,2,2,4,1,1,0,97
1,0,12,1,0,7,1,1,0,97
1,0,13,5,1,7,1,1,0,97
1,0,15,1,0,0,0,1,0,97
1,0,18,2,5,-5,0,1,0,97
1,0,19,1,0,-3,0,1,0,97
1,0,20,1,0,-4,1,1,0,97
1,0,21,1,0,0,0,1,0,97
1,0,22,1,0,0,1,1,0,97
1,0,23,1,0,0,1,1,0,97
1,0,24,1,2,12,1,1,0,97
1,0,25,1,0,19,0,1,0,97
1,0,26,1,0,26,1,1,0,97
1,0,27,1,0,49,0,1,0,97
1,0,28,4,3,46,1,1,0,97
1,0,29,1,0,51,0,1,0,97
1,0,30,1,0,53,0,1,0,97
1,0,31,1,0,78,0,1,0,97
1,0,32,1,0,78,0,1,0,97
1,0,33,1,0,84,0,0,0,97
1,0,34,2,0,88,1,1,0,97
1,0,35,1,0,90,0,1,0,97
1,0,36,1,0,96,0,1,0,97
1,0,1,2,0,4,1,0,0,96
1,0,2,1,1,4,1,1,0,96
1,0,3,2,2,7,1,1,0,96
1,0,4,2,4,6,1,1,0,96
1,0,5,1,1,10,0,1,0,96
1,0,6,1,2,9,1,1,0,96
1,0,8,3,2,-1,1,1,0,96
1,0,9,1,0,-1,1,1,0,96
1,0,11,1,1,-6,0,1,0,96
1,0,12,4,11,0,1,1,0,96
1,0,13,1,0,11,1,0,0,96
1,0,14,1,2,6,1,1,0,96
1,0,15,1,9,8,0,0,0,96
1,0,16,1,0,7,0,1,0,96
1,0,17,1,0,10,0,1,0,96
1,0,18,3,11,0,1,1,0,96
1,0,19,2,2,-5,1,1,0,96
1,0,20,1,0,-5,1,1,0,96
1,0,21,1,2,-6,0,1,0,96
1,0,22,1,0,-3,1,1,0,96
1,0,23,1,0,-5,0,1,0,96
1,0,24,1,2,1,0,1,0,96
1,0,25,1,0,37,0,1,0,96
1,0,26,1,2,36,0,1,0,96
1,0,27,1,0,40,0,1,0,96
1,0,28,1,1,38,0,1,0,96
1,0,29,1,0,87,0,1,0,96
1,0,30,1,0,88,0,1,0,96
1,0,31,1,0,89,0,1,0,96
1,0,1,1,3,-6,1,0,0,96
1,0,3,1,0,-3,1,1,0,96
1,0,4,1,0,-1,1,1,0,96
1,0,6,4,4,-5,1,1,0,96
1,0,7,2,2,-5,1,1,0,96
1,0,8,1,0,1,1,1,0,96
1,0,10,1,0,-1,1,1,0,96
1,0,11,1,0,3,0,1,0,96
1,0,12,1,0,3,1,1,0,96
1,0,13,3,1,7,1,1,0,96
1,0,14,2,2,6,1,1,0,96
1,0,15,1,3,13,1,1,0,96
1,0,16,1,0,8,0,1,0,96
1,0,17,3,9,12,1,1,0,96
1,0,18,1,1,36,0,1,0,96
1,0,19,1,1,32,0,1,0,96
1,0,20,1,4,37,0,1,0,96
1,0,21,1,0,70,0,1,0,96
1,0,22,2,4,68,0,1,0,96
1,0,23,1,0,79,0,1,0,96
1,0,24,1,0,92,1,1,0,96
1,0,25,1,0,94,1,0,0,96
1,0,26,1,0,95,1,1,0,96
1,0,27,1,0,97,1,1,0,96
1,0,1,1,0,0,1,0,0,97
1,0,2,2,1,-3,1,1,0,97
1,0,4,1,0,3,1,1,0,97
1,0,5,1,2,4,0,1,0,97
1,0,6,1,0,9,0,1,0,97
1,0,7,1,0,7,1,1,0,97
1,0,8,1,0,7,0,1,0,97
1,0,9,1,0,23,1,1,0,97
1,0,10,1,0,25,0,1,0,97
1,0,11,1,0,64,0,1,0,97
1,0,12,2,25,36,0,1,0,97
1,0,13,5,28,18,0,1,0,97
1,0,14,1,0,21,1,1,0,97
1,0,15,1,0,22,1,1,0,97
1,0,16,1,4,19,1,1,0,97
1,0,18,1,0,10,0,1,0,97
1,0,19,1,1,10,0,1,0,97
1,0,20,1,0,9,0,1,0,97
1,0,22,1,0,6,1,1,0,97
1,0,23,1,0,10,0,1,0,97
1,0,24,1,0,38,0,1,0,97
1,0,25,1,0,38,0,1,0,97
1,0,26,3,1,38,1,1,0,97
1,0,27,1,0,45,0,1,0,97
1,0,28,1,0,45,1,1,0,97
1,0,30,4,0,63,1,1,0,97
1,0,31,1,0,71,1,1,0,97
1,0,32,1,0,71,1,1,0,97
1,0,33,1,0,100,0,1,0,97
1,0,34,1,200,-100,1,1,0,97
1,0,1,1,0,-4,1,0,0,14
1,0,3,2,0,-7,1,1,0,14
1,0,4,1,2,-7,1,1,0,14
1,0,5,3,1,-9,1,1,0,14
1,0,6,1,0,-7,1,0,0,14
1,0,7,5,2,-10,1,1,0,14
1,0,8,1,0,-4,0,1,0,14
1,0,9,2,11,-13,0,1,0,14
1,0,10,1,1,-10,0,0,0,14
1,0,11,1,4,-16,1,1,0,14
1,0,12,4,3,-18,1,1,0,14
1,0,13,1,1,-17,0,1,0,14
1,0,14,1,0,-15,1,1,0,14
1,0,16,1,0,-14,0,1,0,14
1,0,17,1,2,-16,0,1,0,14
1,0,19,1,0,-15,1,1,0,14
1,0,20,2,2,-6,1,0,0,14
1,0,21,1,2,-6,0,0,0,14
1,0,22,1,0,0,1,1,0,14
1,0,23,5,5,-5,1,1,0,14
1,0,24,1,1,-8,1,0,0,14
1,0,25,5,3,-8,1,1,0,14
1,0,26,1,0,-8,1,1,0,14
1,0,1,1,1,0,0,0,0,97
1,0,2,2,0,-1,1,1,0,97
1,0,3,3,0,-1,1,1,0,97
1,0,5,3,1,-4,1,1,0,97
1,0,6,3,0,0,1,1,0,97
1,0,7,4,2,-3,1,1,0,97
1,0,8,2,0,-4,1,0,0,97
1,0,11,3,9,-18,1,0,0,97
1,0,12,2,3,-21,1,0,0,97
1,0,13,5,2,-22,1,1,0,97
1,0,14,1,0,-13,1,1,0,97
1,0,15,2,2,-15,1,1,0,97
1,0,17,4,0,-19,1,0,0,97
1,0,18,1,1,-18,1,0,0,97
1,0,19,1,0,-13,1,1,0,97
1,0,21,1,1,-19,1,1,0,97
1,0,22,2,1,-23,1,1,0,97
1,0,23,1,3,-8,0,1,0,97
1,0,24,1,0,-5,0,0,0,97
1,0,25,1,1,43,0,1,0,97
1,0,26,1,1,44,0,1,0,97
1,0,27,3,20,65,0,1,0,97
1,0,28,1,4,64,1,1,0,97
1,0,29,1,3,62,0,1,0,97
1,0,30,1,0,71,0,1,0,97
1,0,31,1,0,97,0,1,0,97
1,0,32,1,0,100,0,0,0,97
1,0,33,1,0,100,1,1,0,97
1,0,34,1,0,100,1,1,0,97
1,0,1,4,3,-7,1,0,0,97
1,0,2,1,0,1,1,0,0,97
1,0,3,2,4,-1,1,0,0,97
1,0,4,2,3,9,1,0,0,97
1,0,5,1,0,11,1,0,0,97
1,0,6,1,0,10,1,1,0,97
1,0,7,1,0,22,0,1,0,97
1,0,8,1,2,25,0,1,0,97
1,0,9,2,7,19,1,1,0,97
1,0,10,1,3,28,1,1,0,97
1,0,13,1,4,37,0,1,0,97
1,0,14,1,0,42,0,1,0,97
1,0,15,1,1,45,1,1,0,97
1,0,16,4,4,41,1,1,0,97
1,0,17,1,0,48,1,1,0,97
1,0,18,1,0,53,1,1,0,97
1,0,19,1,0,68,0,0,0,97
1,0,20,1,0,71,0,1,0,97
1,0,21,1,1,71,0,1,0,97
1,0,22,3,1,71,1,0,0,97
1,0,23,1,1,71,1,1,0,97
1,0,24,4,8,67,1,1,0,97
1,0,25,2,0,68,1,1,0,97
1,0,28,2,0,67,1,1,0,97
1,0,29,2,0,66,1,1,0,97
1,0,31,1,0,86,0,1,0,97
1,0,32,3,3,84,1,0,0,97
1,0,33,2,0,89,1,1,0,97
1,0,35,1,0,96,1,1,0,97
1,0,36,5,2,95,1,1,0,97
1,0,38,1,0,97,1,1,0,97
1,0,39,4,0,97,1,1,0,97
1,0,40,1,0,98,1,1,0,97
1,0,41,1,0,98,1,1,0,97
1,0,42,1,0,99,1,1,0,97
1,0,1,3,0,-3,1,1,0,97
1,0,2,2,3,-5,1,1,0,97
1,0,3,2,0,-5,1,1,0,97
1,0,4,2,0,-4,1,1,0,97
1,0,5,2,0,-4,1,1,0,97
1,0,6,3,2,-2,1,1,0,97
1,0,7,1,1,-4,1,1,0,97
1,0,8,2,3,0,1,1,0,97
1,0,9,1,3,0,1,1,0,97
1,0,10,4,1,-1,1,1,0,97
1,0,11,3,6,-4,1,1,0,97
1,0,12,1,0,-3,1,1,0,97
1,0,14,1,0,0,1,1,0,97
1,0,15,4,12,8,0,1,0,97
1,0,16,1,3,6,1,1,0,97
1,0,17,3,2,3,1,1,0,97
1,0,18,1,0,20,1,1,0,97
1,0,19,1,0,30,1,1,0,97
1,0,20,2,13,42,0,1,0,97
1,0,21,2,24,23,0,1,0,97
1,0,22,1,2,26,1,1,0,97
1,0,23,1,7,29,0,1,0,97
1,0,24,1,0,56,0,1,0,97
1,0,25,4,66,-1,0,0,0,97
1,0,26,1,0,86,0,1,0,97
1,0,27,1,0,88,1,1,0,97
1,0,28,2,0,88,1,1,0,97
1,0,29,2,1,88,1,1,0,97
1,0,30,1,0,89,0,1,0,97
1,0,31,1,0,97,0,1,0,97
1,0,32,1,0,99,0,1,0,97
1,0,33,1,0,99,1,1,0,97
1,0,34,3,0,100,1,1,0,97
1,0,35,1,0,100,1,0,0,97
1,0,36,1,0,100,1,1,0,97
1,0,37,1,0,100,1,1,0,97
1,0,38,1,0,100,1,1,0,97
1,0,39,1,200,-100,1,1,0,97
1,0,1,2,2,-4,1,0,0,96
1,0,2,1,0,-4,1,0,0,96
1,0,3,1,0,-5,1,0,0,96
1,0,4,1,0,-3,1,1,0,96
1,0,5,1,0,-1,0,0,0,96
1,0,6,3,1,-2,1,1,0,96
1,0,7,4,4,-1,1,1,0,96
1,0,8,1,1,-1,0,1,0,96
1,0,9,1,0,0,0,1,0,96
1,0,10,1,0,0,0,1,0,96
1,0,11,1,0,5,0,1,0,96
1,0,12,1,0,8,1,1,0,96
1,0,13,1,3,7,1,1,0,96
1,0,14,4,4,7,1,1,0,96
1,0,15,4,8,3,0,1,0,96
1,0,16,3,5,-3,1,1,0,96
1,0,17,2,4,-2,1,1,0,96
1,0,18,1,0,9,0,0,0,96
1,0,19,1,0,9,0,1,0,96
1,0,20,5,3,7,1,1,0,96
1,0,21,1,0,43,0,0,0,96
1,0,22,1,3,43,0,1,0,96
1,0,23,1,2,42,0,1,0,96
1,0,24,1,0,41,0,0,0,96
1,0,25,1,0,44,0,1,0,96
1,0,26,2,0,42,1,1,0,96
1,0,27,1,0,56,0,0,0,96
1,0,28,2,0,58,1,1,0,96
1,0,29,1,0,63,1,0,0,96
1,0,30,1,0,64,1,0,0,96
1,0,31,1,0,66,1,1,0,96
1,0,32,2,1,70,1,1,0,96
1,0,33,1,0,75,0,0,0,96
1,0,1,2,2,5,1,0,0,0
1,0,3,1,0,-2,0,0,0,0
1,0,4,2,0,-2,1,0,0,0
1,0,5,1,0,-1,1,1,0,0
1,0,6,1,1,-1,1,0,0,0
1,0,7,4,1,-4,1,0,0,0
1,0,8,1,1,-3,1,0,0,0
1,0,9,1,0,-1,0,1,0,0
1,0,10,1,0,-1,1,1,0,0
1,0,14,2,4,-8,1,1,0,0
1,0,15,1,2,-2,0,1,0,0
1,0,16,1,0,14,0,1,0,0
1,0,17,1,1,20,1,1,0,0
1,0,18,5,0,20,1,1,0,0
1,0,19,1,0,23,1,1,0,0
1,0,20,1,0,33,0,0,0,0
1,0,21,1,2,36,0,0,0,0
1,0,22,1,3,58,0,1,0,0
1,0,23,1,0,63,0,1,0,0
1,0,24,2,2,62,1,1,0,0
1,0,25,1,0,69,0,1,0,0
1,0,26,1,0,68,0,1,0,0
1,0,27,1,0,80,1,0,0,0
1,0,28,1,2,71,1,1,0,0
1,0,29,3,9,65,1,1,0,0
1,0,30,1,0,76,0,0,0,0
1,0,31,1,2,73,0,1,0,0
1,0,32,2,4,67,1,1,0,0
1,0,33,1,0,71,0,1,0,0
1,0,34,1,0,72,1,0,0,0
1,0,35,1,0,90,0,1,0,0
1,0,36,1,0,95,1,1,0,0
1,0,37,1,0,100,1,0,0,0
1,0,38,1,0,100,1,1,0,0
1,0,1,3,0,4,1,0,0,0
1,0,2,3,0,4,1,0,0,0
1,0,3,2,0,3,1,1,0,0
1,0,4,1,1,1,1,0,0,0
1,0,6,1,0,3,1,1,0,0
1,0,7,2,0,11,1,1,0,0
1,0,8,3,1,10,1,0,0,0
1,0,9,2,0,10,1,1,0,0
1,0,10,4,1,9,1,1,0,0
1,0,11,2,0,9,1,0,0,0
1,0,12,2,0,10,1,0,0,0
1,0,13,4,0,10,1,1,0,0
1,0,15,1,5,6,1,1,0,0
1,0,16,3,2,3,1,0,0,0
1,0,17,1,0,24,0,0,0,0
1,0,18,1,0,22,0,0,0,0
1,0,19,1,0,27,0,0,0,0
1,0,20,1,3,25,0,1,0,0
1,0,21,1,2,25,1,0,0,0
1,0,22,1,3,30,1,1,0,0
1,0,23,1,0,41,1,1,0,0
1,0,24,1,0,39,0,0,0,0
1,0,25,2,0,41,1,1,0,0
1,0,26,1,1,44,0,1,0,0
1,0,27,1,0,60,0,1,0,0
1,0,29,1,0,81,1,0,0,0
1,0,30,1,0,81,0,1,0,0
1,0,31,3,2,81,1,0,0,0
1,0,32,1,0,86,1,1,0,0
1,0,33,1,0,88,1,1,0,0
1,0,34,2,0,88,1,0,0,0
1,0,35,1,0,93,1,1,0,0
1,0,36,1,0,96,1,1,0,0
1,0,37,1,0,100,1,1,0,0
1,0,1,4,5,3,1,0,0,0
1,0,2,2,0,3,1,0,0,0
1,0,3,4,3,0,1,0,0,0
1,0,4,1,0,2,1,1,0,0
1,0,5,1,0,1,1,1,0,0
1,0,6,1,0,1,1,1,0,0
1,0,7,1,0,2,1,1,0,0
1,0,8,2,2,5,1,1,0,0
1,0,9,1,2,8,1,1,0,0
1,0,10,2,1,9,1,1,0,0
1,0,11,2,0,17,1,1,0,0
1,0,12,1,3,14,1,1,0,0
1,0,13,1,0,73,1,0,0,0
1,0,14,1,0,75,1,1,0,0
1,0,15,1,1,86,0,1,0,0
1,0,16,2,2,86,1,1,0,0
1,0,17,1,0,97,1,0,0,0
1,0,18,2,0,99,1,1,0,0
1,0,19,1,0,99,1,0,0,0
1,0,20,1,0,99,1,0,0,0
1,0,21,2,0,100,1,0,0,0
1,0,22,1,0,100,1,0,0,0
1,0,23,1,0,100,1,1,0,0
1,0,24,1,0,100,1,1,0,0
1,0,25,2,0,100,1,0,0,0
1,0,26,1,200,-100,1,0,0,0
1,0,1,2,2,4,1,0,0,0
1,0,2,3,0,6,1,0,0,0
1,0,3,1,0,6,1,1,0,0
1,0,5,1,1,13,1,1,0,0
1,0,6,1,2,12,0,1,0,0
1,0,7,1,2,11,1,1,0,0
1,0,8,1,0,15,0,0,0,0
1,0,9,1,2,15,1,1,0,0
1,0,10,1,1,17,1,1,0,0
1,0,11,5,0,15,1,1,0,0
1,0,12,4,7,18,1,1,0,0
1,0,13,1,0,22,0,1,0,0
1,0,14,1,0,21,1,1,0,0
1,0,15,2,2,22,1,1,0,0
1,0,16,1,4,26,0,1,0,0
1,0,17,1,2,31,0,0,0,0
1,0,18,1,1,39,0,0,0,0
1,0,19,1,1,47,1,1,0,0
1,0,20,1,1,54,1,1,0,0
1,0,21,1,0,85,1,1,0,0
1,0,22,1,0,95,1,0,0,0
1,0,23,1,0,96,1,1,0,0
1,0,24,1,0,98,1,1,0,0
1,0,25,1,0,100,0,1,0,0
1,0,26,1,0,100,1,0,0,0
1,0,27,1,0,100,0,1,0,0
1,0,28,1,0,100,1,0,0,0
1,0,29,1,200,-100,1,0,0,0
1,0,2,3,3,4,1,0,0,0
1,0,3,3,3,2,1,0,0,0
1,0,4,1,0,3,1,1,0,0
1,0,5,2,3,4,0,1,0,0
1,0,6,1,0,7,1,1,0,0
1,0,7,2,0,6,1,1,0,0
1,0,9,2,0,4,1,1,0,0
1,0,10,1,0,3,1,1,0,0
1,0,11,1,0,7,0,1,0,0
1,0,12,1,3,4,1,1,0,0
1,0,13,1,4,4,1,1,0,0
1,0,14,1,0,7,1,1,0,0
1,0,15,1,0,7,1,1,0,0
1,0,16,1,0,9,1,1,0,0
1,0,17,2,8,11,0,0,0,0
1,0,18,1,0,15,1,0,0,0
1,0,19,1,1,12,1,1,0,0
1,0,20,1,0,68,0,1,0,0
1,0,21,1,0,71,0,1,0,0
1,0,22,1,0,71,0,0,0,0
1,0,23,1,0,85,0,1,0,0
1,0,24,3,0,99,1,0,0,0
1,0,25,2,0,100,1,0,0,0
1,0,26,1,0,100,1,1,0,0
1,0,27,1,0,100,1,0,0,0
1,0,28,1,0,100,1,1,0,0
1,0,29,2,200,-100,1,0,0,0
1,0,1,2,0,-4,1,0,0,0
1,0,2,1,0,-3,1,1,0,0
1,0,3,4,12,-16,0,0,0,0
1,0,4,1,6,-16,0,1,0,0
1,0,5,5,2,-7,1,1,0,0
1,0,6,4,51,-59,0,0,0,0
1,0,8,1,1,-68,0,0,0,0
1,0,9,1,2,-60,0,0,0,0
1,0,11,1,6,-57,0,1,0,0
1,0,12,1,0,-50,1,1,0,0
1,0,13,1,0,-51,0,1,0,0
1,0,14,1,0,-47,0,0,0,0
1,0,15,3,23,-70,1,0,0,0
1,0,16,1,2,-71,0,1,0,0
1,0,17,4,3,-74,1,1,0,0
1,0,19,1,1,-19,0,0,0,0
1,0,20,1,0,-1,0,0,0,0
1,0,23,4,2,-12,1,0,0,0
1,0,25,1,3,-33,0,1,0,0
1,0,26,2,1,-37,1,1,0,0
1,0,27,2,1,-27,1,1,0,0
1,0,28,1,0,-23,0,1,0,0
1,0,29,5,19,-48,1,0,0,0
1,0,30,3,6,-37,1,0,0,0
1,0,31,1,3,-40,0,0,0,0
1,0,33,1,0,-64,1,1,0,0
1,0,34,3,3,-70,1,0,0,0
1,0,35,2,9,-72,0,0,0,0
1,0,1,1,0,3,1,0,0,0
1,0,2,4,20,-7,0,1,0,0
1,0,3,3,5,-11,1,0,0,0
